model,Date,rel_day,error,event_name
LSTM1Y,2024-08-13,-130.0,-0.33833784,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-14,-129.0,-0.5769156,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-15,-128.0,-1.6257966,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-16,-127.0,-0.6100407,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-19,-126.0,-0.5110128,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-20,-125.0,0.47891122,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-21,-124.0,-0.53939635,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-22,-123.0,0.14069845,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-23,-122.0,-0.3436076,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-26,-121.0,0.4495499,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-27,-120.0,0.16742426,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-28,-119.0,-0.065109864,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-29,-118.0,-0.9894845,Tariff Shock / Trade War Fears
LSTM1Y,2024-08-30,-117.0,0.42676765,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-02,-116.0,-0.17326175,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-03,-115.0,1.175208,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-04,-114.0,1.2838554,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-05,-113.0,0.614083,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-06,-112.0,1.6597269,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-09,-111.0,-0.93675154,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-10,-110.0,0.6796689,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-11,-109.0,-0.4592421,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-12,-108.0,-0.9653836,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-13,-107.0,-0.20087227,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-16,-106.0,0.605523,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-17,-105.0,-0.43991643,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-18,-104.0,0.71241623,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-19,-103.0,-2.0972643,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-20,-102.0,1.7212596,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-23,-101.0,-0.05099064,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-24,-100.0,-1.0721734,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-25,-99.0,0.62265927,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-26,-98.0,-2.2272127,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-27,-97.0,-0.8464119,Tariff Shock / Trade War Fears
LSTM1Y,2024-09-30,-96.0,1.2071066,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-01,-95.0,1.0467066,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-02,-94.0,0.011082768,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-03,-93.0,0.94054997,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-04,-92.0,-0.33365297,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-07,-91.0,-0.07138337,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-08,-90.0,0.6692256,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-09,-89.0,-0.65665025,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-10,-88.0,0.33684143,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-11,-87.0,-0.4103079,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-14,-86.0,-0.5354793,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-15,-85.0,1.9173076,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-16,-84.0,0.5920191,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-17,-83.0,-0.7502279,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-18,-82.0,-0.7029888,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-21,-81.0,0.7825892,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-22,-80.0,0.1550297,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-23,-79.0,0.5740616,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-24,-78.0,-0.19783503,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-25,-77.0,-0.0037904233,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-28,-76.0,-0.22594824,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-29,-75.0,0.32111293,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-30,-74.0,1.3667544,Tariff Shock / Trade War Fears
LSTM1Y,2024-10-31,-73.0,1.5968595,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-01,-72.0,-0.72556996,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-04,-71.0,0.75717545,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-05,-70.0,-0.12839042,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-06,-69.0,1.6670563,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-07,-68.0,-1.2632747,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-08,-67.0,1.1357354,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-11,-66.0,-1.0579466,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-12,-65.0,2.0900102,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-13,-64.0,0.1853415,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-14,-63.0,-1.7909929,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-15,-62.0,0.79995954,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-18,-61.0,0.25136817,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-19,-60.0,0.95602643,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-20,-59.0,0.55199915,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-21,-58.0,-0.47124362,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-22,-57.0,-0.65749145,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-25,-56.0,-0.30642277,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-26,-55.0,0.7819898,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-27,-54.0,0.7125353,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-28,-53.0,-0.51717144,Tariff Shock / Trade War Fears
LSTM1Y,2024-11-29,-52.0,-0.92504287,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-02,-51.0,-0.85705817,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-03,-50.0,-0.7638043,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-04,-49.0,-0.6690163,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-05,-48.0,-0.6312376,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-06,-47.0,-0.46492714,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-09,-46.0,-0.0089425,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-10,-45.0,0.7564054,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-11,-44.0,-0.14084335,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-12,-43.0,0.006042406,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-13,-42.0,0.01242958,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-16,-41.0,0.7423676,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-17,-40.0,0.21349809,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-18,-39.0,-0.20475832,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-19,-38.0,1.8818511,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-20,-37.0,0.3871422,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-23,-36.0,0.3515287,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-24,-35.0,0.03238412,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-27,-34.0,-0.5408969,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-30,-33.0,0.87042034,Tariff Shock / Trade War Fears
LSTM1Y,2024-12-31,-32.0,-0.29669854,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-02,-31.0,-0.28807834,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-03,-30.0,1.1638417,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-06,-29.0,-2.1027634,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-07,-28.0,-0.15467247,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-08,-27.0,0.5688237,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-09,-26.0,-0.33550635,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-10,-25.0,1.1891211,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-13,-24.0,0.8578547,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-14,-23.0,-0.19172573,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-15,-22.0,-0.7094922,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-16,-21.0,-1.0753978,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-17,-20.0,-0.6781263,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-20,-19.0,0.0052605867,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-21,-18.0,0.09155189,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-22,-17.0,-0.65775865,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-23,-16.0,-0.048594505,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-24,-15.0,0.0077055544,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-27,-14.0,0.83666766,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-28,-13.0,-0.024177708,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-29,-12.0,-0.5632531,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-30,-11.0,-0.907488,Tariff Shock / Trade War Fears
LSTM1Y,2025-01-31,-10.0,0.15703022,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-03,-9.0,1.4721663,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-04,-8.0,-0.92960507,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-05,-7.0,0.109073915,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-06,-6.0,-1.4930787,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-07,-5.0,0.7350586,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-10,-4.0,-0.36330968,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-11,-3.0,-0.32946336,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-12,-2.0,0.12209812,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-13,-1.0,-1.6325066,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-14,0.0,0.39984414,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-17,1.0,-0.22254628,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-18,2.0,0.059188634,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-19,3.0,1.6369674,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-20,4.0,0.2902422,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-21,5.0,0.08695188,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-24,6.0,0.5113224,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-25,7.0,0.3754806,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-26,8.0,-1.317811,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-27,9.0,1.2828983,Tariff Shock / Trade War Fears
LSTM1Y,2025-02-28,10.0,0.55190855,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-03,11.0,-1.1739178,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-04,12.0,2.976062,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-05,13.0,-1.5628048,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-06,14.0,-0.21632087,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-07,15.0,1.4411339,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-10,16.0,2.0877132,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-11,17.0,1.767597,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-12,18.0,-0.40800905,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-13,19.0,1.1121534,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-14,20.0,-1.0926831,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-17,21.0,-0.173127,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-18,22.0,-0.23161611,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-19,23.0,0.0956485,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-20,24.0,1.511068,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-21,25.0,0.94994587,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-24,26.0,0.62549627,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-25,27.0,-0.54949695,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-26,28.0,1.6320741,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-27,29.0,1.0861404,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-28,30.0,1.4366256,Tariff Shock / Trade War Fears
LSTM1Y,2025-03-31,31.0,2.0522087,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-01,32.0,-0.7857528,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-02,33.0,0.7955226,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-03,34.0,4.040432,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-04,35.0,4.9723415,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-07,36.0,4.710782,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-08,37.0,-2.25002,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-09,38.0,3.53522,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-10,39.0,-3.7428813,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-11,40.0,0.93914104,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-14,41.0,-2.1511176,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-15,42.0,-0.743569,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-16,43.0,0.4058059,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-17,44.0,1.1596482,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-22,45.0,-0.01785791,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-23,46.0,-2.31321,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-24,47.0,0.051535636,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-25,48.0,-0.39291885,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-28,49.0,0.09358901,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-29,50.0,0.58130485,Tariff Shock / Trade War Fears
LSTM1Y,2025-04-30,51.0,0.32992506,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-01,52.0,0.44423643,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-02,53.0,-1.9825056,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-05,54.0,0.43660998,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-06,55.0,0.86037916,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-07,56.0,1.197434,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-08,57.0,-0.6926894,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-09,58.0,0.16801119,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-12,59.0,-0.9608264,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-13,60.0,-0.013922423,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-14,61.0,0.8834828,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-15,62.0,0.39945966,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-16,63.0,0.14000341,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-19,64.0,0.5652886,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-20,65.0,0.07161009,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-21,66.0,0.5422452,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-22,67.0,1.0714419,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-23,68.0,2.3042042,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-26,69.0,-0.7722762,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-27,70.0,0.181211,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-28,71.0,1.1270199,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-29,72.0,0.652071,Tariff Shock / Trade War Fears
LSTM1Y,2025-05-30,73.0,0.46418992,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-02,74.0,0.70837796,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-03,75.0,0.17615467,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-04,76.0,-0.046113968,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-05,77.0,0.32659596,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-06,78.0,0.14346793,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-09,79.0,0.66940737,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-10,80.0,0.6206883,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-11,81.0,0.87541616,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-12,82.0,1.1588957,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-13,83.0,1.8231716,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-16,84.0,-0.4133196,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-17,85.0,1.4086784,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-18,86.0,0.9682498,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-19,87.0,1.7562429,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-20,88.0,-0.17575198,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-23,89.0,0.6398189,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-24,90.0,-1.2342068,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-25,91.0,1.0093282,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-26,92.0,0.5765927,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-27,93.0,-1.0252117,Tariff Shock / Trade War Fears
LSTM1Y,2025-06-30,94.0,0.96025836,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-01,95.0,0.8680272,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-02,96.0,-0.15094197,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-03,97.0,0.12981594,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-04,98.0,1.5468489,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-07,99.0,-0.4668082,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-08,100.0,-0.0128619075,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-09,101.0,-0.8054297,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-10,102.0,0.64804244,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-11,103.0,1.4940106,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-14,104.0,0.8341697,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-15,105.0,0.85572535,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-16,106.0,1.5671009,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-17,107.0,-0.99746156,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-18,108.0,0.92707217,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-21,109.0,0.8939947,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-22,110.0,1.5597874,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-23,111.0,-0.5668402,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-24,112.0,0.2937605,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-25,113.0,0.6532148,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-28,114.0,0.77914596,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-29,115.0,-0.22204226,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-30,116.0,0.28234372,Tariff Shock / Trade War Fears
LSTM1Y,2025-07-31,117.0,1.9255865,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-01,118.0,3.3850145,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-04,119.0,-1.1189709,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-05,120.0,0.39366996,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-06,121.0,0.24059397,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-07,122.0,-0.7938552,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-08,123.0,0.19240114,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-11,124.0,0.84778416,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-12,125.0,0.46066374,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-13,126.0,-0.44791317,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-14,127.0,-0.28887153,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-15,128.0,0.33872697,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-18,129.0,0.8159371,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-19,130.0,-0.29202175,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-20,131.0,0.719597,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-21,132.0,0.7788548,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-22,133.0,0.1349006,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-25,134.0,1.3687575,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-26,135.0,1.7378377,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-27,136.0,0.3262262,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-28,137.0,0.5131671,Tariff Shock / Trade War Fears
LSTM1Y,2025-08-29,138.0,1.4771085,Tariff Shock / Trade War Fears
LSTM1Y,2025-09-01,139.0,0.28646627,Tariff Shock / Trade War Fears
MLP10Y,2024-07-30,-140.0,-0.53817195,Tariff Shock / Trade War Fears
MLP10Y,2024-07-31,-139.0,-0.5467676,Tariff Shock / Trade War Fears
MLP10Y,2024-08-01,-138.0,2.2114408,Tariff Shock / Trade War Fears
MLP10Y,2024-08-02,-137.0,2.6323662,Tariff Shock / Trade War Fears
MLP10Y,2024-08-05,-136.0,1.5243022,Tariff Shock / Trade War Fears
MLP10Y,2024-08-06,-135.0,-0.061139636,Tariff Shock / Trade War Fears
MLP10Y,2024-08-07,-134.0,-2.1416967,Tariff Shock / Trade War Fears
MLP10Y,2024-08-08,-133.0,-0.1223778,Tariff Shock / Trade War Fears
MLP10Y,2024-08-09,-132.0,-0.09107064,Tariff Shock / Trade War Fears
MLP10Y,2024-08-12,-131.0,-0.120209165,Tariff Shock / Trade War Fears
MLP10Y,2024-08-13,-130.0,-0.5701953,Tariff Shock / Trade War Fears
MLP10Y,2024-08-14,-129.0,-0.7061118,Tariff Shock / Trade War Fears
MLP10Y,2024-08-15,-128.0,-2.0056717,Tariff Shock / Trade War Fears
MLP10Y,2024-08-16,-127.0,-0.78804946,Tariff Shock / Trade War Fears
MLP10Y,2024-08-19,-126.0,-0.4455736,Tariff Shock / Trade War Fears
MLP10Y,2024-08-20,-125.0,0.01378572,Tariff Shock / Trade War Fears
MLP10Y,2024-08-21,-124.0,-0.5047638,Tariff Shock / Trade War Fears
MLP10Y,2024-08-22,-123.0,-0.21886137,Tariff Shock / Trade War Fears
MLP10Y,2024-08-23,-122.0,-0.6521242,Tariff Shock / Trade War Fears
MLP10Y,2024-08-26,-121.0,0.36193678,Tariff Shock / Trade War Fears
MLP10Y,2024-08-27,-120.0,-0.27568606,Tariff Shock / Trade War Fears
MLP10Y,2024-08-28,-119.0,0.1164732,Tariff Shock / Trade War Fears
MLP10Y,2024-08-29,-118.0,-1.3226258,Tariff Shock / Trade War Fears
MLP10Y,2024-08-30,-117.0,0.09372749,Tariff Shock / Trade War Fears
MLP10Y,2024-09-02,-116.0,-0.38508147,Tariff Shock / Trade War Fears
MLP10Y,2024-09-03,-115.0,1.3599383,Tariff Shock / Trade War Fears
MLP10Y,2024-09-04,-114.0,1.1964166,Tariff Shock / Trade War Fears
MLP10Y,2024-09-05,-113.0,1.0217726,Tariff Shock / Trade War Fears
MLP10Y,2024-09-06,-112.0,1.5622838,Tariff Shock / Trade War Fears
MLP10Y,2024-09-09,-111.0,-0.58676124,Tariff Shock / Trade War Fears
MLP10Y,2024-09-10,-110.0,0.6719598,Tariff Shock / Trade War Fears
MLP10Y,2024-09-11,-109.0,-0.48737007,Tariff Shock / Trade War Fears
MLP10Y,2024-09-12,-108.0,-1.0418981,Tariff Shock / Trade War Fears
MLP10Y,2024-09-13,-107.0,-0.7619846,Tariff Shock / Trade War Fears
MLP10Y,2024-09-16,-106.0,0.6401818,Tariff Shock / Trade War Fears
MLP10Y,2024-09-17,-105.0,-0.8568417,Tariff Shock / Trade War Fears
MLP10Y,2024-09-18,-104.0,0.6090568,Tariff Shock / Trade War Fears
MLP10Y,2024-09-19,-103.0,-2.357849,Tariff Shock / Trade War Fears
MLP10Y,2024-09-20,-102.0,1.4411261,Tariff Shock / Trade War Fears
MLP10Y,2024-09-23,-101.0,-0.39301246,Tariff Shock / Trade War Fears
MLP10Y,2024-09-24,-100.0,-1.2282292,Tariff Shock / Trade War Fears
MLP10Y,2024-09-25,-99.0,0.7402337,Tariff Shock / Trade War Fears
MLP10Y,2024-09-26,-98.0,-2.35541,Tariff Shock / Trade War Fears
MLP10Y,2024-09-27,-97.0,-0.81616205,Tariff Shock / Trade War Fears
MLP10Y,2024-09-30,-96.0,1.4133466,Tariff Shock / Trade War Fears
MLP10Y,2024-10-01,-95.0,0.9773052,Tariff Shock / Trade War Fears
MLP10Y,2024-10-02,-94.0,-0.15699,Tariff Shock / Trade War Fears
MLP10Y,2024-10-03,-93.0,1.3829682,Tariff Shock / Trade War Fears
MLP10Y,2024-10-04,-92.0,-0.5606799,Tariff Shock / Trade War Fears
MLP10Y,2024-10-07,-91.0,-0.37452993,Tariff Shock / Trade War Fears
MLP10Y,2024-10-08,-90.0,0.493478,Tariff Shock / Trade War Fears
MLP10Y,2024-10-09,-89.0,-0.6846266,Tariff Shock / Trade War Fears
MLP10Y,2024-10-10,-88.0,0.18368483,Tariff Shock / Trade War Fears
MLP10Y,2024-10-11,-87.0,-0.92011666,Tariff Shock / Trade War Fears
MLP10Y,2024-10-14,-86.0,-0.18901002,Tariff Shock / Trade War Fears
MLP10Y,2024-10-15,-85.0,1.8194133,Tariff Shock / Trade War Fears
MLP10Y,2024-10-16,-84.0,0.9900933,Tariff Shock / Trade War Fears
MLP10Y,2024-10-17,-83.0,-0.6224774,Tariff Shock / Trade War Fears
MLP10Y,2024-10-18,-82.0,-0.84315485,Tariff Shock / Trade War Fears
MLP10Y,2024-10-21,-81.0,0.8707517,Tariff Shock / Trade War Fears
MLP10Y,2024-10-22,-80.0,0.14922965,Tariff Shock / Trade War Fears
MLP10Y,2024-10-23,-79.0,0.56479347,Tariff Shock / Trade War Fears
MLP10Y,2024-10-24,-78.0,-0.014300048,Tariff Shock / Trade War Fears
MLP10Y,2024-10-25,-77.0,-0.24421895,Tariff Shock / Trade War Fears
